mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,kernel_rank,c_rank,degree_rank,gamma_rank,original_rank
0.010735003153483073,0.0021936994095128233,0.0036121050516764322,0.0007149225914372161,2.0,0.0005,poly,3.0,"{'C': 2, 'degree': 3, 'gamma': 0.0005, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,2.0,3.0,0.0005,60
0.008777379989624023,0.002348311912181059,0.0029553890228271483,0.0007533023723150663,2.0,0.001,poly,3.0,"{'C': 2, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,2.0,3.0,0.001,61
0.011591577529907226,0.0011726264140221022,0.003783289591471354,0.0003606256038491951,5.0,0.0005,poly,3.0,"{'C': 5, 'degree': 3, 'gamma': 0.0005, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,5.0,3.0,0.0005,62
0.007118050257364909,1.5717184132276438e-05,0.002444918950398763,1.9099985364588018e-05,5.0,0.001,poly,3.0,"{'C': 5, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,5.0,3.0,0.001,63
0.011103932062784832,0.001960081027564901,0.003734397888183594,0.000639653449512473,10.0,0.0005,poly,3.0,"{'C': 10, 'degree': 3, 'gamma': 0.0005, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,10.0,3.0,0.0005,64
0.01051190694173177,0.0021964831037545834,0.0034932772318522136,0.0007352437731032081,10.0,0.001,poly,3.0,"{'C': 10, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9332947754000386,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248489161798298,0.013084119621570321,53,1,10.0,3.0,0.001,53
0.00787509282430013,0.0014249114145058817,0.003909063339233398,0.00042735827412271744,0.5,0.002,rbf,,"{'C': 0.5, 'gamma': 0.002, 'kernel': 'rbf'}",0.9223057644110276,0.9400424137266242,0.9199233716475096,0.946360153256705,0.9249512670565302,0.9209562367457105,0.9348370927318296,0.936015325670498,0.960344827586207,0.9052631578947368,0.9240408714092925,0.9438982070561018,0.9279693486590038,0.9411877394636015,0.9251461988304094,0.9315494650763857,0.013100464270605417,18,0,0.5,3.0,0.002,18
0.010010623931884765,0.002395097321921467,0.003335444132486979,0.0007511850599631128,2.0,0.002,poly,3.0,"{'C': 2, 'degree': 3, 'gamma': 0.002, 'kernel': 'poly'}",0.9224985540775015,0.9257759784075573,0.9160919540229885,0.9419540229885057,0.9155945419103314,0.9136302294197031,0.9340659340659341,0.9291187739463601,0.9540229885057472,0.8947368421052632,0.9207634470792365,0.9304029304029303,0.9298850574712643,0.9327586206896552,0.9224171539961014,0.9255811352726053,0.01311878872486048,52,1,2.0,3.0,0.002,52
0.009136072794596354,0.0008198256230276804,0.004387648900349935,0.00015531035614487794,1.0,0.0005,rbf,,"{'C': 1, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9224985540775015,0.9365721997300945,0.918199233716475,0.946168582375479,0.9226120857699804,0.918642760748024,0.9329091960670909,0.9339080459770115,0.9588122605363985,0.9019493177387914,0.9226913437439753,0.9394640447272027,0.9291187739463602,0.9404214559386974,0.9263157894736842,0.9300189096377843,0.01314121791558466,30,0,1.0,3.0,0.0005,30
0.008870299657185872,0.0012087358452886748,0.004417260487874349,0.00039611484548525286,0.5,0.001,rbf,,"{'C': 0.5, 'gamma': 0.001, 'kernel': 'rbf'}",0.9224985540775015,0.9369577790630422,0.9185823754789273,0.946360153256705,0.9224171539961014,0.918642760748024,0.9340659340659341,0.9333333333333333,0.9595785440613027,0.9021442495126705,0.9226913437439753,0.9400424137266242,0.9291187739463602,0.9408045977011494,0.9265107212475634,0.9302499125306143,0.013293312251589246,28,0,0.5,3.0,0.001,28
0.009857273101806641,0.000125061906038457,0.00347903569539388,7.601706941947229e-05,2.0,0.005,poly,3.0,"{'C': 2, 'degree': 3, 'gamma': 0.005, 'kernel': 'poly'}",0.9215346057451321,0.9267399267399267,0.9151340996168582,0.9423371647509579,0.9181286549707602,0.914015808752651,0.9336803547329863,0.9300766283524904,0.9565134099616859,0.8962962962962963,0.9223057644110275,0.9311740890688259,0.9298850574712644,0.935823754789272,0.9208576998050683,0.9263002210310134,0.013359469817632006,47,1,2.0,3.0,0.005,47
0.00882096290588379,0.0016033469455564331,0.00443112055460612,0.000478483100104079,0.25,0.001,rbf,,"{'C': 0.25, 'gamma': 0.001, 'kernel': 'rbf'}",0.9251976094081358,0.9350298823983035,0.9180076628352491,0.9444444444444445,0.9214424951267057,0.9171004434162328,0.9336803547329863,0.9335249042145594,0.9597701149425288,0.8994152046783626,0.9215346057451321,0.938692886061307,0.9295019157088122,0.9365900383141763,0.9272904483430799,0.929414867358001,0.013369670864143755,37,0,0.25,3.0,0.001,37
0.007206535339355469,0.0012832417893198567,0.0037284215291341146,0.00044455937570040614,0.25,0.005,rbf,,"{'C': 0.25, 'gamma': 0.005, 'kernel': 'rbf'}",0.923269712743397,0.9402352033930982,0.9203065134099617,0.9457854406130268,0.9253411306042885,0.9203778677462888,0.935801041064199,0.9365900383141762,0.9613026819923373,0.9050682261208577,0.9230769230769231,0.9458261037208405,0.9275862068965517,0.94272030651341,0.9282651072124757,0.932103500228122,0.01338827521815961,15,0,0.25,3.0,0.005,15
0.009586191177368164,0.0014664265308039325,0.004738378524780274,0.00045860117223032776,0.5,0.0005,rbf,,"{'C': 0.5, 'gamma': 0.0005, 'kernel': 'rbf'}",0.924812030075188,0.9346443030653558,0.917816091954023,0.9450191570881226,0.9210526315789473,0.9167148640832851,0.9332947754000386,0.9331417624521073,0.9595785440613027,0.8992202729044835,0.9215346057451321,0.9377289377289376,0.9296934865900383,0.9360153256704982,0.9265107212475634,0.9291185006430015,0.013392193054343329,39,0,0.5,3.0,0.0005,39
0.009048382441202799,0.00013913006470548463,0.0031857808430989583,7.719451481304567e-05,5.0,0.005,poly,3.0,"{'C': 5, 'degree': 3, 'gamma': 0.005, 'kernel': 'poly'}",0.9215346057451321,0.9277038750722961,0.914176245210728,0.9425287356321839,0.9185185185185185,0.9140158087526509,0.9329091960670909,0.9302681992337165,0.9563218390804598,0.8962962962962964,0.9226913437439753,0.9313668787352999,0.9289272030651341,0.9365900383141763,0.9206627680311891,0.9263007700999232,0.013393312266760948,46,1,5.0,3.0,0.005,46
0.007268047332763672,0.0015904738944725377,0.002589066823323568,0.00055791772412253,10.0,0.005,poly,3.0,"{'C': 10, 'degree': 3, 'gamma': 0.005, 'kernel': 'poly'}",0.9207634470792366,0.9275110854058223,0.9151340996168583,0.9419540229885057,0.9187134502923977,0.913823019086177,0.9334875650665125,0.9310344827586208,0.9561302681992337,0.8961013645224172,0.9230769230769231,0.9305957200694043,0.9291187739463601,0.9377394636015326,0.9194931773879144,0.9263117908731945,0.013428662393127051,45,1,10.0,3.0,0.005,45
0.010403760274251302,0.00010887731426707317,0.003551228841145833,8.906276852131571e-05,1.0,0.005,poly,3.0,"{'C': 1, 'degree': 3, 'gamma': 0.005, 'kernel': 'poly'}",0.9223057644110276,0.926354347406979,0.9151340996168582,0.9421455938697318,0.9175438596491229,0.9145941777520724,0.9338731443994602,0.9295019157088122,0.956896551724138,0.8955165692007798,0.9217273954116059,0.9304029304029303,0.9298850574712643,0.9348659003831417,0.9212475633528265,0.9261329913840501,0.013430972813665964,50,1,1.0,3.0,0.005,50
0.011462052663167318,4.5354848402412044e-05,0.0038874944051106772,5.077175127704701e-05,5.0,0.002,poly,3.0,"{'C': 5, 'degree': 3, 'gamma': 0.002, 'kernel': 'poly'}",0.9224985540775015,0.9259687680740312,0.9160919540229886,0.94272030651341,0.919103313840156,0.9142085984191247,0.9334875650665124,0.928544061302682,0.956896551724138,0.8947368421052632,0.9207634470792365,0.9311740890688259,0.9296934865900384,0.9337164750957854,0.922027290448343,0.9261087535618692,0.013451398713214765,51,1,5.0,3.0,0.002,51
0.009628883997599284,0.0018982597060483134,0.0033091227213541668,0.0006563889418799236,10.0,0.002,poly,3.0,"{'C': 10, 'degree': 3, 'gamma': 0.002, 'kernel': 'poly'}",0.9224985540775014,0.9265471370734528,0.9151340996168582,0.9423371647509579,0.917933723196881,0.9144013880855987,0.9332947754000387,0.9291187739463601,0.957088122605364,0.8949317738791424,0.9219201850780798,0.9311740890688259,0.9296934865900381,0.9348659003831417,0.9218323586744639,0.9261847688284469,0.013525996322534194,48,1,10.0,3.0,0.002,48
0.008008893330891926,0.0013787219338725187,0.004028940200805664,0.00042396104359948377,0.25,0.002,rbf,,"{'C': 0.25, 'gamma': 0.002, 'kernel': 'rbf'}",0.9234625024098709,0.93734335839599,0.9189655172413793,0.945977011494253,0.9228070175438596,0.9178716020821284,0.9350298823983035,0.9340996168582376,0.9609195402298851,0.9021442495126706,0.9230769230769231,0.9408135723925198,0.9287356321839081,0.9413793103448276,0.9269005847953217,0.9306350880640052,0.013530456750824418,25,0,0.25,3.0,0.002,25
0.010974963506062826,0.000696148907865994,0.0037345250447591146,0.000244919558565975,0.5,0.005,poly,3.0,"{'C': 0.5, 'degree': 3, 'gamma': 0.005, 'kernel': 'poly'}",0.9223057644110276,0.9267399267399268,0.9151340996168582,0.9423371647509579,0.917933723196881,0.9144013880855987,0.9332947754000387,0.928735632183908,0.957088122605364,0.8949317738791424,0.9211490264121843,0.9315596684017736,0.9296934865900381,0.9348659003831417,0.9222222222222222,0.9261595116586042,0.013544345781903007,49,1,0.5,3.0,0.005,49
0.009787416458129883,0.002100109241874336,0.004915062586466471,0.0005666798101150287,0.25,0.0005,rbf,,"{'C': 0.25, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9244264507422403,0.9323308270676691,0.9162835249042145,0.9436781609195402,0.919103313840156,0.9165220744168113,0.9342587237324079,0.9319923371647509,0.9584291187739464,0.8966861598440546,0.9213418160786582,0.9363794100636206,0.9291187739463602,0.9348659003831419,0.9265107212475633,0.9281284875416758,0.013545004871414143,40,0,0.25,3.0,0.0005,40
